Reading #,Wind Spd
3212,7.872690229
3213,6.055915561
3214,6.358711339
3215,7.569894451
3216,10.29505645
3217,12.71742268
3218,12.4146269
3219,10.59785223
3220,11.20344379
3221,9.386669119
3222,6.661507117
3223,6.964302895
3224,5.147528227
3225,5.450324005
3226,3.330753558
3227,5.147528227
3228,6.661507117
3229,6.358711339
3230,7.872690229
3231,8.478281785
3232,8.478281785
3233,7.872690229
3234,8.781077563
3235,10.90064801
3236,10.59785223
3237,7.872690229
3238,4.239140892
3239,4.844732449
3240,5.753119783
3241,8.478281785
3242,7.872690229
3243,8.781077563
3244,8.781077563
3245,9.083873341
3246,9.689464897
3247,9.689464897
3248,9.386669119
3249,10.90064801
3250,9.689464897
3251,7.569894451
3252,6.661507117
3253,8.175486007
3254,5.450324005
3255,5.753119783
3256,7.569894451
3257,6.055915561
3258,6.964302895
3259,5.450324005
3260,3.936345114
3261,4.541936671
3262,4.239140892
3263,4.541936671
3264,3.633549336
3265,3.330753558
3266,2.422366224
3267,1.816774668
3268,3.02795778
3269,2.422366224
3270,3.02795778
3271,2.119570446
3272,2.725162002
3273,3.936345114
3274,5.147528227
3275,5.753119783
3276,6.661507117
3277,5.753119783
3278,6.358711339
3279,7.267098673
3280,5.753119783
3281,6.964302895
3282,4.844732449
3283,4.844732449
3284,5.147528227
3285,5.450324005
3286,5.450324005
3287,6.055915561
3288,5.753119783
3289,5.450324005
3290,4.541936671
3291,5.147528227
3292,6.358711339
3293,4.844732449
3294,4.239140892
3295,5.450324005
3296,6.661507117
3297,6.661507117
3298,6.055915561
3299,6.358711339
3300,6.661507117
3301,7.267098673
3302,6.055915561
3303,5.147528227
3304,5.450324005
3305,6.661507117
3306,5.450324005
3307,4.844732449
3308,9.689464897
3309,5.147528227
3310,4.541936671
3311,3.02795778
3312,2.725162002
3313,2.422366224
3314,2.725162002
3315,3.02795778
3316,2.422366224
3317,2.725162002
3318,2.422366224
3319,2.422366224
3320,0.9083873341
3321,2.119570446
3322,3.936345114
3323,4.541936671
3324,4.844732449
3325,4.541936671
3326,5.147528227
3327,6.964302895
3328,6.055915561
3329,6.055915561
3330,5.450324005
3331,6.661507117
3332,7.569894451
3333,10.29505645
3334,9.992260675
3335,10.90064801
3336,11.50623957
3337,12.4146269
3338,12.71742268
3339,10.90064801
3340,11.50623957
3341,11.20344379
3342,12.11183112
3343,9.992260675
3344,10.59785223
3345,10.90064801
3346,8.478281785
3347,9.083873341
3348,10.29505645
3349,7.569894451
3350,7.872690229
3351,8.781077563
3352,8.175486007
3353,6.661507117
3354,6.964302895
3355,4.844732449
3356,4.239140892
3357,2.725162002
3358,2.725162002
3359,4.239140892
3360,5.147528227
3361,4.844732449
3362,4.541936671
3363,2.119570446
3364,2.422366224
3365,3.633549336
3366,1.816774668
3367,1.51397889
3368,2.119570446
3369,4.239140892
3370,3.330753558
3371,4.239140892
3372,4.239140892
3373,4.844732449
3374,6.358711339
3375,5.147528227
3376,6.964302895
3377,7.569894451
3378,4.541936671
3379,5.147528227
3380,3.936345114
3381,5.450324005
3382,7.569894451
3383,6.964302895
3384,9.992260675
3385,9.689464897
3386,9.992260675
3387,8.478281785
3388,7.872690229
3389,8.478281785
3390,8.175486007
3391,7.872690229
3392,7.872690229
3393,10.29505645
3394,9.992260675
3395,10.29505645
3396,7.872690229
3397,11.50623957
3398,10.90064801
3399,5.753119783
3400,6.661507117
3401,5.753119783
3402,2.422366224
3403,3.02795778
3404,2.725162002
3405,2.725162002
3406,4.239140892
3407,5.753119783
3408,6.661507117
3409,6.964302895
3410,8.478281785
3411,9.689464897
3412,7.569894451
3413,8.781077563
3414,7.267098673
3415,10.59785223
3416,9.083873341
3417,8.478281785
3418,9.083873341
3419,10.59785223
3420,8.478281785
3421,9.992260675
3422,9.386669119
3423,8.175486007
3424,7.569894451
3425,3.936345114
3426,4.239140892
3427,2.725162002
3428,3.633549336
3429,4.541936671
3430,1.816774668
3431,1.51397889
3432,0.9083873341
3433,2.422366224
3434,0.9083873341
3435,1.51397889
3436,1.816774668
3437,2.422366224
3438,4.239140892
3439,4.541936671
3440,3.633549336
3441,3.330753558
3442,6.358711339
3443,9.083873341
3444,7.569894451
3445,7.267098673
3446,7.872690229
3447,6.964302895
3448,7.267098673
3449,7.267098673
3450,5.753119783
3451,6.055915561
3452,6.358711339
3453,5.753119783
3454,7.267098673
3455,6.055915561
3456,4.844732449
3457,6.964302895
3458,7.267098673
3459,6.661507117
3460,6.358711339
3461,6.964302895
3462,7.872690229
3463,6.358711339
3464,6.358711339
3465,5.147528227
3466,4.844732449
3467,6.661507117
3468,6.358711339
3469,5.450324005
3470,6.055915561
3471,5.147528227
3472,3.330753558
3473,3.330753558
3474,4.541936671
3475,5.753119783
3476,4.844732449
3477,5.147528227
3478,6.055915561
3479,4.541936671
3480,3.633549336
3481,4.844732449
3482,6.964302895
3483,7.872690229
3484,7.872690229
3485,7.872690229
3486,6.358711339
3487,6.055915561
3488,10.29505645
3489,11.50623957
3490,10.90064801
3491,12.4146269
3492,9.386669119
3493,10.90064801
3494,11.80903534
3495,7.872690229
3496,11.20344379
3497,10.90064801
3498,10.59785223
3499,9.386669119
3500,6.964302895
3501,6.358711339
3502,4.239140892
3503,2.725162002
3504,6.055915561
3505,7.872690229
3506,9.386669119
3507,8.175486007
3508,9.386669119
3509,8.175486007
3510,5.147528227
3511,6.661507117
3512,5.753119783
3513,6.055915561
3514,5.450324005
3515,6.358711339
3516,7.267098673
3517,9.689464897
3518,7.569894451
3519,9.386669119
3520,8.478281785
3521,8.175486007
3522,12.11183112
3523,6.055915561
3524,4.541936671
3525,4.541936671
3526,5.450324005
3527,6.358711339
3528,6.358711339
3529,6.661507117
3530,6.358711339
3531,6.964302895
3532,7.569894451
3533,6.055915561
3534,3.633549336
3535,4.844732449
3536,5.450324005
3537,6.964302895
3538,6.055915561
3539,5.753119783
3540,5.147528227
3541,5.450324005
3542,5.147528227
3543,1.51397889
3544,2.725162002
3545,3.02795778
3546,0.9083873341
3547,1.51397889
3548,5.753119783
3549,4.844732449
3550,3.330753558
3551,3.936345114
3552,4.239140892
3553,3.936345114
3554,5.450324005
3555,5.450324005
3556,7.267098673
3557,4.541936671
3558,5.450324005
3559,4.844732449
3560,3.633549336
3561,4.239140892
3562,5.450324005
3563,4.541936671
3564,8.175486007
3565,5.147528227
3566,9.689464897
3567,6.358711339
3568,7.569894451
3569,6.358711339
3570,9.083873341
3571,8.478281785
3572,8.478281785
3573,8.175486007
3574,8.781077563
3575,6.358711339
3576,5.753119783
3577,6.964302895
3578,5.450324005
3579,6.055915561
3580,9.083873341
3581,8.781077563
3582,9.083873341
3583,6.358711339
3584,7.872690229
3585,7.872690229
3586,8.478281785
3587,11.20344379
3588,12.11183112
3589,9.992260675
3590,11.20344379
3591,10.90064801
3592,10.29505645
3593,10.59785223
3594,12.11183112
3595,10.59785223
3596,12.11183112
3597,10.59785223
3598,11.20344379
3599,13.62581001
3600,11.80903534
3601,13.02021846
3602,11.50623957
3603,10.59785223
3604,11.80903534
3605,13.02021846
3606,13.02021846
3607,13.02021846
3608,12.11183112
3609,12.4146269
3610,11.80903534
3611,11.80903534
3612,11.80903534
3613,10.29505645
3614,12.4146269
3615,9.386669119
3616,9.992260675
3617,10.29505645
3618,9.689464897
3619,7.872690229
3620,7.872690229
3621,8.175486007
3622,6.661507117
3623,8.781077563
3624,9.083873341
3625,6.358711339
3626,6.661507117
3627,6.964302895
3628,8.478281785
3629,6.358711339
3630,6.055915561
3631,7.872690229
3632,4.844732449
3633,5.450324005
3634,7.267098673
3635,5.450324005
3636,5.147528227
3637,4.239140892
3638,3.633549336
3639,2.422366224
3640,3.02795778
3641,2.119570446
3642,1.51397889
3643,4.239140892
3644,4.239140892
3645,3.936345114
3646,4.239140892
3647,8.175486007
3648,6.358711339
3649,5.753119783
3650,4.844732449
3651,6.964302895
3652,10.59785223
3653,6.661507117
3654,6.661507117
3655,8.175486007
3656,6.661507117
3657,7.872690229
3658,7.267098673
3659,5.147528227
3660,5.147528227
3661,3.936345114
3662,2.725162002
3663,0.6055915561
3664,2.422366224
3665,3.936345114
3666,3.936345114
3667,3.330753558
3668,4.844732449
3669,6.964302895
3670,6.358711339
3671,9.083873341
3672,9.689464897
3673,9.992260675
3674,10.90064801
3675,12.11183112
3676,11.80903534
3677,12.4146269
3678,13.92860579
3679,13.32301423
3680,12.71742268
3681,12.71742268
3682,16.35097201
3683,13.02021846
3684,16.65376779
3685,17.8649509
3686,18.77333824
3687,19.37892979
3688,18.16774668
3689,18.47054246
3690,16.04817624
3691,15.1397889
3692,16.95656357
3693,16.35097201
3694,15.1397889
3695,17.8649509
3696,18.77333824
3697,19.98452135
3698,16.04817624
3699,15.1397889
3700,13.32301423
3701,14.53419735
3702,13.92860579
3703,13.32301423
3704,13.02021846
3705,10.29505645
3706,14.83699312
3707,14.23140157
3708,13.62581001
3709,11.20344379
3710,9.386669119
3711,7.569894451
3712,7.267098673
3713,3.936345114
3714,3.633549336
3715,3.633549336
3716,3.936345114
3717,4.239140892
3718,3.330753558
3719,3.633549336
3720,3.02795778
3721,0
3722,2.119570446
3723,2.119570446
3724,3.02795778
3725,3.02795778
3726,3.02795778
3727,3.633549336
3728,4.844732449
3729,6.964302895
3730,8.781077563
3731,11.20344379
3732,13.02021846
3733,13.62581001
3734,8.175486007
3735,11.80903534
3736,13.92860579
3737,11.80903534
3738,10.59785223
3739,10.90064801
3740,11.20344379
3741,11.50623957
3742,12.11183112
3743,13.02021846
3744,13.62581001
3745,10.59785223
3746,10.29505645
3747,7.872690229
3748,8.781077563
3749,9.386669119
3750,8.175486007
3751,8.781077563
3752,6.661507117
3753,7.569894451
3754,9.689464897
3755,10.29505645
3756,6.661507117
3757,8.478281785
3758,8.478281785
3759,9.083873341
3760,8.175486007
3761,4.239140892
3762,3.330753558
3763,4.239140892
3764,6.055915561
3765,5.450324005
3766,5.147528227
3767,4.541936671
3768,5.450324005
3769,4.239140892
3770,3.633549336
3771,3.02795778
3772,4.844732449
3773,3.633549336
3774,3.633549336
3775,4.844732449
3776,4.541936671
3777,4.844732449
3778,4.239140892
3779,4.844732449
3780,6.055915561
3781,5.147528227
3782,4.541936671
3783,4.239140892
3784,3.330753558
3785,2.725162002
3786,2.725162002
3787,3.02795778
3788,3.330753558
3789,3.633549336
3790,3.02795778
3791,4.239140892
3792,3.02795778
3793,3.02795778
3794,5.753119783
3795,6.964302895
3796,6.964302895
3797,6.055915561
3798,7.872690229
3799,8.478281785
3800,8.478281785
3801,9.689464897
3802,12.71742268
3803,13.02021846
3804,14.23140157
3805,13.02021846
3806,14.23140157
3807,11.80903534
3808,15.44258468
3809,13.02021846
3810,11.80903534
3811,12.4146269
3812,12.11183112
3813,13.02021846
3814,14.53419735
3815,12.4146269
3816,13.02021846
3817,11.80903534
3818,13.92860579
3819,13.62581001
3820,14.23140157
3821,13.92860579
3822,16.65376779
3823,16.04817624
3824,16.65376779
3825,13.92860579
3826,14.53419735
3827,13.62581001
3828,16.65376779
3829,14.53419735
3830,16.65376779
3831,16.04817624
3832,13.32301423
3833,16.04817624
3834,13.02021846
3835,12.4146269
3836,10.90064801
3837,7.872690229
3838,8.175486007
3839,5.753119783
3840,6.661507117
3841,3.936345114
3842,3.936345114
3843,5.450324005
3844,5.450324005
3845,7.569894451
3846,9.689464897
3847,8.781077563
3848,6.964302895
3849,8.478281785
3850,10.59785223
3851,10.59785223
3852,13.32301423
3853,15.1397889
3854,13.62581001
3855,11.80903534
3856,13.02021846
3857,13.02021846
3858,11.20344379
3859,10.59785223
3860,9.083873341
3861,9.386669119
3862,8.781077563
3863,8.478281785
3864,6.964302895
3865,8.175486007
3866,9.689464897
3867,8.781077563
3868,8.175486007
3869,9.386669119
3870,11.50623957
3871,9.992260675
3872,12.71742268
3873,11.20344379
3874,11.50623957
3875,13.92860579
3876,9.689464897
3877,13.02021846
3878,18.77333824
3879,16.35097201
3880,17.8649509
3881,13.02021846
3882,16.65376779
3883,13.32301423
3884,10.29505645
3885,9.689464897
3886,12.71742268
3887,10.59785223
3888,6.964302895
3889,9.386669119
3890,4.239140892
3891,3.330753558
3892,3.936345114
3893,3.633549336
3894,3.02795778
3895,3.02795778
3896,3.936345114
3897,3.330753558
3898,3.02795778
3899,4.844732449
3900,3.936345114
3901,3.02795778
3902,4.541936671
3903,3.936345114
3904,2.422366224
3905,1.816774668
3906,2.725162002
3907,3.936345114
3908,3.936345114
3909,3.936345114
3910,3.02795778
3911,3.633549336
3912,3.330753558
3913,4.239140892
3914,4.844732449
3915,4.239140892
3916,5.147528227
3917,4.844732449
3918,7.267098673
3919,6.964302895
3920,9.386669119
3921,11.20344379
3922,9.386669119
3923,10.90064801
3924,8.478281785
3925,12.71742268
3926,10.90064801
3927,12.71742268
3928,9.689464897
3929,8.478281785
3930,8.478281785
3931,8.478281785
3932,9.083873341
3933,8.175486007
3934,6.358711339
3935,6.055915561
3936,4.844732449
3937,6.358711339
3938,3.936345114
3939,3.633549336
3940,3.633549336
3941,1.816774668
3942,2.422366224
3943,0.6055915561
3944,2.119570446
3945,1.816774668
3946,3.330753558
3947,5.450324005
3948,8.478281785
3949,9.689464897
3950,11.80903534
3951,8.478281785
3952,9.992260675
3953,8.781077563
3954,9.083873341
3955,10.29505645
3956,10.29505645
3957,12.11183112
3958,10.29505645
3959,13.32301423
3960,10.29505645
3961,10.90064801
3962,11.20344379
3963,10.90064801
3964,9.083873341
3965,12.4146269
3966,11.20344379
3967,12.4146269
3968,15.74538046
3969,16.04817624
3970,11.80903534
3971,12.11183112
3972,14.53419735
3973,11.20344379
3974,10.90064801
3975,13.02021846
3976,13.32301423
3977,10.90064801
3978,11.80903534
3979,8.175486007
3980,10.29505645
3981,12.11183112
3982,12.11183112
3983,15.1397889
3984,13.32301423
3985,12.4146269
3986,11.80903534
3987,11.80903534
3988,14.53419735
3989,11.50623957
3990,8.781077563
3991,13.32301423
3992,9.689464897
3993,11.80903534
3994,8.175486007
3995,9.386669119
3996,9.386669119
3997,9.992260675
3998,8.478281785
3999,7.872690229
4000,5.450324005
4001,2.725162002
4002,0.9083873341
4003,1.51397889
4004,0.9083873341
4005,2.422366224
4006,3.02795778
4007,4.541936671
4008,3.02795778
4009,3.330753558
4010,2.725162002
4011,1.51397889
4012,1.816774668
4013,2.725162002
4014,3.02795778
4015,3.330753558
4016,3.330753558
4017,3.633549336
4018,3.633549336
4019,3.633549336
4020,3.02795778
4021,3.936345114
4022,5.753119783
4023,6.358711339
4024,6.661507117
4025,4.844732449
4026,5.147528227
4027,5.147528227
4028,6.055915561
4029,6.964302895
4030,9.689464897
4031,10.59785223
4032,10.29505645
4033,13.02021846
4034,16.04817624
4035,14.83699312
4036,12.11183112
4037,14.53419735
4038,12.71742268
4039,13.62581001
4040,12.71742268
4041,14.23140157
4042,13.32301423
4043,11.50623957
4044,11.80903534
4045,11.80903534
4046,12.11183112
4047,15.44258468
4048,16.04817624
4049,12.4146269
4050,15.44258468
4051,15.74538046
4052,12.4146269
4053,14.53419735
4054,17.8649509
4055,16.95656357
4056,16.65376779
4057,16.65376779
4058,19.37892979
4059,16.95656357
4060,16.65376779
4061,15.1397889
4062,16.65376779
4063,15.74538046
4064,16.04817624
4065,15.1397889
4066,17.25935935
4067,13.62581001
4068,14.23140157
4069,18.16774668
4070,16.65376779
4071,13.92860579
4072,10.59785223
4073,10.90064801
4074,6.661507117
4075,8.478281785
4076,7.872690229
4077,8.478281785
4078,6.964302895
4079,10.59785223
4080,9.992260675
4081,9.083873341
4082,10.59785223
4083,13.92860579
4084,12.11183112
4085,12.11183112
4086,10.29505645
4087,10.29505645
4088,7.872690229
4089,7.267098673
4090,7.267098673
4091,5.147528227
4092,4.239140892
4093,4.239140892
4094,4.844732449
4095,3.02795778
4096,1.211183112
4097,2.119570446
4098,2.422366224
4099,2.119570446
4100,2.119570446
4101,2.422366224
4102,1.51397889
4103,3.936345114
4104,3.936345114
4105,4.239140892
4106,6.055915561
4107,6.964302895
4108,9.083873341
4109,8.478281785
4110,10.29505645
4111,11.50623957
4112,13.92860579
4113,13.02021846
4114,12.11183112
4115,13.02021846
4116,8.781077563
4117,8.781077563
4118,5.753119783
4119,2.725162002
4120,2.422366224
4121,5.753119783
4122,6.358711339
4123,11.80903534
4124,11.20344379
4125,10.59785223
4126,11.80903534
4127,12.11183112
4128,12.71742268
4129,13.62581001
4130,15.1397889
4131,16.04817624
4132,14.83699312
4133,16.35097201
4134,13.92860579
4135,10.59785223
4136,12.11183112
4137,8.175486007
4138,7.569894451
4139,4.239140892
4140,8.478281785
4141,5.753119783
4142,6.055915561
4143,6.964302895
4144,6.358711339
4145,9.386669119
4146,10.29505645
4147,9.689464897
4148,8.781077563
4149,9.083873341
4150,9.083873341
4151,7.872690229
4152,8.781077563
4153,10.29505645
4154,11.20344379
4155,10.29505645
4156,11.80903534
4157,10.29505645
4158,11.20344379
4159,13.32301423
4160,13.32301423
4161,13.92860579
4162,14.23140157
4163,12.71742268
4164,13.62581001
4165,13.02021846
4166,15.44258468
4167,13.92860579
4168,12.71742268
4169,12.4146269
4170,16.65376779
4171,14.83699312
4172,14.83699312
4173,14.83699312
4174,13.32301423
4175,15.44258468
4176,12.11183112
4177,15.74538046
4178,13.62581001
4179,14.83699312
4180,11.20344379
4181,14.53419735
4182,14.23140157
4183,13.92860579
4184,15.1397889
4185,15.74538046
4186,13.32301423
4187,13.92860579
4188,13.62581001
4189,14.83699312
4190,14.83699312
4191,14.23140157
4192,12.71742268
4193,10.29505645
4194,11.80903534
4195,11.80903534
4196,12.4146269
4197,10.90064801
4198,8.175486007
4199,10.90064801
4200,9.689464897
4201,12.11183112
4202,12.4146269
4203,7.872690229
4204,8.175486007
4205,9.083873341
4206,4.844732449
4207,2.119570446
4208,2.119570446
4209,3.330753558
4210,3.330753558
4211,4.844732449
4212,8.781077563
4213,9.992260675
4214,11.80903534
4215,7.267098673
4216,7.267098673
4217,4.239140892
4218,6.661507117
4219,5.147528227
4220,4.541936671
4221,6.055915561
4222,4.844732449
4223,6.661507117
4224,7.267098673
4225,6.358711339
4226,4.541936671
4227,6.358711339
4228,6.661507117
4229,6.964302895
4230,6.964302895
4231,6.661507117
4232,8.478281785
4233,9.689464897
4234,13.32301423
4235,11.80903534
4236,10.90064801
4237,9.689464897
4238,8.478281785
4239,6.661507117
4240,8.478281785
4241,9.386669119
4242,9.689464897
4243,6.964302895
4244,7.872690229
4245,6.055915561
4246,6.661507117
4247,7.872690229
4248,6.964302895
4249,5.147528227
4250,4.541936671
4251,2.725162002
4252,2.422366224
4253,0.9083873341
4254,2.119570446
4255,2.119570446
4256,4.541936671
4257,7.569894451
4258,8.175486007
4259,10.90064801
4260,11.50623957
4261,11.80903534
4262,11.50623957
4263,12.4146269
4264,10.29505645
4265,11.50623957
4266,9.992260675
4267,8.781077563
4268,6.358711339
4269,2.119570446
4270,3.936345114
4271,5.450324005
4272,5.147528227
4273,8.175486007
4274,10.29505645
4275,10.59785223
4276,9.689464897
4277,9.992260675
4278,11.80903534
4279,11.80903534
4280,12.11183112
4281,13.92860579
4282,12.71742268
4283,12.71742268
4284,13.32301423
4285,13.92860579
4286,13.92860579
4287,11.80903534
4288,11.50623957
4289,9.386669119
4290,14.23140157
4291,10.29505645
4292,13.62581001
4293,12.4146269
4294,13.02021846
4295,12.4146269
4296,13.62581001
4297,16.95656357
4298,11.80903534
4299,16.65376779
4300,14.83699312
4301,12.11183112
4302,13.02021846
4303,11.20344379
4304,10.29505645
4305,11.80903534
4306,10.90064801
4307,8.175486007
4308,9.083873341
4309,8.781077563
4310,7.569894451
4311,6.661507117
4312,7.267098673
4313,6.964302895
4314,9.083873341
4315,10.29505645
4316,8.175486007
4317,9.689464897
4318,10.29505645
4319,10.59785223
4320,11.20344379
4321,10.90064801
4322,9.083873341
4323,8.781077563
4324,7.267098673
4325,9.083873341
4326,6.661507117
4327,6.358711339
4328,5.450324005
4329,4.844732449
4330,6.055915561
4331,3.936345114
4332,4.844732449
4333,4.239140892
4334,4.844732449
4335,3.330753558
4336,2.119570446
4337,2.725162002
4338,4.541936671
4339,5.147528227
4340,5.450324005
4341,5.147528227
4342,4.844732449
4343,6.661507117
4344,5.147528227
4345,7.872690229
4346,5.753119783
4347,5.450324005
4348,5.450324005
4349,7.569894451
4350,10.29505645
4351,11.50623957
4352,13.32301423
4353,14.23140157
4354,14.23140157
4355,12.4146269
4356,11.20344379
4357,10.29505645
4358,7.569894451
4359,6.358711339
4360,3.330753558
4361,0.9083873341
4362,3.02795778
4363,1.816774668
4364,1.51397889
4365,3.633549336
4366,2.119570446
4367,2.422366224
4368,2.422366224
4369,2.119570446
4370,2.725162002
4371,3.936345114
4372,3.02795778
4373,3.633549336
4374,2.119570446
4375,3.02795778
4376,4.239140892
4377,3.633549336
4378,3.936345114
4379,3.633549336
4380,3.02795778
4381,4.239140892
4382,2.422366224
4383,1.51397889
4384,3.936345114
4385,7.267098673
4386,8.478281785
4387,8.478281785
4388,7.569894451
4389,6.055915561
4390,7.569894451
4391,8.175486007
4392,7.872690229
4393,7.872690229
4394,9.689464897
4395,6.358711339
4396,7.872690229
4397,8.781077563
4398,8.781077563
4399,6.661507117
4400,6.661507117
4401,6.055915561
4402,4.239140892
4403,5.753119783
4404,8.175486007
4405,5.450324005
4406,7.267098673
4407,7.569894451
4408,6.358711339
4409,7.569894451
4410,7.267098673
4411,6.964302895
4412,5.450324005
4413,6.358711339
4414,3.936345114
4415,4.844732449
4416,3.936345114
4417,4.239140892
4418,6.358711339
4419,6.055915561
4420,5.450324005
4421,6.055915561
4422,8.478281785
4423,7.569894451
4424,6.964302895
4425,7.267098673
4426,7.872690229
4427,7.267098673
4428,5.753119783
4429,6.358711339
4430,6.964302895
4431,4.239140892
4432,6.055915561
4433,3.936345114
4434,5.147528227
4435,4.844732449
4436,4.844732449
4437,4.541936671
4438,7.569894451
4439,5.450324005
4440,4.541936671
4441,0.9083873341
4442,2.119570446
4443,1.51397889
4444,1.51397889
4445,2.725162002
4446,3.02795778
4447,3.02795778
4448,3.936345114
4449,5.450324005
4450,5.753119783
4451,7.267098673
4452,7.267098673
4453,7.569894451
4454,9.083873341
4455,5.753119783
4456,6.358711339
4457,5.450324005
4458,5.753119783
4459,3.330753558
4460,3.936345114
4461,3.633549336
4462,3.02795778
4463,5.450324005
4464,3.02795778
4465,3.633549336
4466,9.386669119
4467,8.175486007
4468,9.689464897
4469,10.59785223
4470,8.781077563
4471,8.478281785
4472,8.781077563
4473,7.569894451
4474,9.386669119
4475,12.11183112
4476,10.59785223
4477,13.02021846
4478,9.083873341
4479,15.1397889
4480,14.53419735
4481,14.23140157
4482,16.04817624
4483,12.4146269
4484,19.98452135
4485,13.92860579
4486,13.62581001
4487,8.781077563
4488,8.478281785
4489,9.689464897
4490,10.90064801
4491,9.083873341
4492,7.267098673
4493,5.450324005
4494,3.936345114
4495,3.02795778
4496,3.02795778
4497,6.661507117
4498,6.964302895
4499,6.055915561
4500,4.541936671
4501,3.936345114
4502,12.71742268
4503,15.1397889
4504,15.44258468
4505,15.1397889
4506,8.781077563
4507,6.661507117
4508,7.569894451
4509,4.239140892
4510,3.633549336
4511,3.02795778
4512,2.725162002
4513,3.936345114
4514,2.725162002
4515,4.239140892
4516,3.02795778
4517,4.541936671
4518,5.753119783
4519,4.239140892
4520,4.541936671
4521,4.844732449
4522,6.358711339
4523,6.964302895
4524,7.267098673
4525,6.661507117
4526,6.661507117
4527,5.450324005
4528,6.661507117
4529,6.358711339
4530,6.964302895
4531,8.478281785
4532,8.175486007
4533,6.964302895
4534,8.175486007
4535,7.569894451
4536,10.59785223
4537,13.32301423
4538,8.781077563
4539,9.689464897
4540,6.358711339
4541,8.478281785
4542,8.175486007
4543,6.964302895
4544,6.661507117
4545,3.936345114
4546,3.633549336
4547,4.844732449
4548,3.936345114
4549,5.450324005
4550,2.422366224
4551,3.330753558
4552,6.055915561
4553,6.055915561
4554,0.9083873341
4555,5.450324005
4556,9.992260675
4557,12.4146269
4558,11.50623957
4559,9.689464897
4560,10.90064801
4561,8.781077563
4562,10.90064801
4563,10.59785223
4564,9.386669119
4565,9.386669119
4566,5.147528227
4567,7.569894451
4568,5.450324005
4569,4.541936671
4570,6.358711339
4571,5.753119783
4572,7.267098673
4573,8.175486007
4574,6.358711339
4575,7.569894451
4576,6.661507117
4577,7.569894451
4578,9.992260675
4579,8.478281785
4580,8.175486007
4581,11.20344379
4582,9.689464897
4583,7.569894451
4584,8.478281785
4585,8.781077563
4586,6.964302895
4587,6.661507117
4588,10.90064801
4589,11.20344379
4590,10.59785223
4591,7.872690229
4592,6.964302895
4593,6.358711339
4594,5.450324005
4595,8.781077563
4596,11.20344379
4597,10.29505645
4598,12.11183112
4599,11.20344379
4600,10.59785223
4601,14.83699312
4602,14.23140157
4603,12.4146269
4604,7.569894451
4605,9.992260675
4606,8.478281785
4607,10.29505645
4608,10.90064801
4609,7.569894451
4610,6.661507117
4611,8.175486007
4612,7.267098673
4613,10.29505645
4614,10.29505645
4615,10.29505645
4616,9.689464897
4617,10.90064801
4618,13.02021846
4619,11.80903534
4620,13.92860579
4621,15.1397889
4622,17.56215513
4623,15.74538046
4624,15.74538046
4625,17.25935935
4626,19.07613402
4627,18.47054246
4628,16.65376779
4629,17.25935935
4630,16.65376779
4631,16.65376779
4632,16.04817624
4633,17.8649509
4634,17.56215513
4635,16.04817624
4636,15.74538046
4637,18.16774668
4638,17.25935935
4639,17.56215513
4640,13.92860579
4641,16.65376779
4642,13.92860579
4643,14.23140157
4644,12.11183112
4645,10.59785223
4646,9.083873341
4647,8.781077563
4648,8.781077563
4649,7.569894451
4650,8.175486007
4651,8.781077563
4652,5.450324005
4653,7.569894451
4654,5.450324005
4655,7.267098673
4656,6.055915561
4657,5.147528227
4658,2.725162002
4659,3.330753558
4660,3.936345114
4661,3.633549336
4662,3.330753558
4663,2.725162002
4664,4.239140892
4665,5.147528227
4666,5.753119783
4667,8.478281785
4668,10.29505645
4669,12.11183112
4670,7.872690229
4671,6.661507117
4672,7.569894451
4673,5.147528227
4674,3.633549336
4675,3.936345114
4676,10.59785223
4677,17.56215513
4678,18.16774668
4679,14.23140157
4680,14.83699312
4681,16.95656357
4682,19.68172557
4683,14.83699312
4684,16.35097201
4685,12.11183112
4686,16.04817624
4687,13.32301423
4688,10.29505645
4689,13.02021846
4690,10.90064801
4691,13.32301423
4692,13.92860579
4693,10.90064801
4694,13.02021846
4695,12.11183112
4696,11.50623957
4697,11.80903534
4698,11.50623957
4699,8.781077563
4700,8.175486007
4701,3.02795778
4702,4.844732449
4703,6.964302895
4704,5.147528227
4705,4.844732449
4706,4.541936671
4707,5.753119783
4708,3.633549336
4709,1.51397889
4710,0.9083873341
4711,2.422366224
4712,3.633549336
4713,4.541936671
4714,5.753119783
4715,6.358711339
4716,8.175486007
4717,6.964302895
4718,6.055915561
4719,6.964302895
4720,3.633549336
4721,3.936345114
4722,4.844732449
4723,4.541936671
4724,7.569894451
4725,8.781077563
4726,6.661507117
4727,9.992260675
4728,13.92860579
4729,11.80903534
4730,11.80903534
4731,14.83699312
4732,14.83699312
4733,14.83699312
4734,15.1397889
4735,16.04817624
4736,12.4146269
4737,10.59785223
4738,10.29505645
4739,12.11183112
4740,13.02021846
4741,12.11183112
4742,9.992260675
4743,10.90064801
4744,13.92860579
4745,13.92860579
4746,9.083873341
4747,10.59785223
4748,13.92860579
4749,13.62581001
4750,14.23140157
4751,13.32301423
4752,16.65376779
4753,16.95656357
4754,15.74538046
4755,12.11183112
4756,16.35097201
4757,16.04817624
4758,15.74538046
4759,13.32301423
4760,13.62581001
4761,11.50623957
4762,9.689464897
4763,13.32301423
4764,15.1397889
